# format: as|source|type
# date: 20200101
# name: as2type
# exe: type-convert-amogh.pl
# files: 20200101.merged.class.txt
# types: Content|Enterprise|Transit/Access
34350|CAIDA_class|Transit/Access
34351|CAIDA_class|Transit/Access
34352|CAIDA_class|Transit/Access
34353|manual_class|Enterprise
34354|CAIDA_class|Transit/Access
34355|CAIDA_class|Transit/Access
34356|CAIDA_class|Transit/Access
34358|CAIDA_class|Content
34359|CAIDA_class|Transit/Access
34360|CAIDA_class|Content
34362|peerDB_class|Transit/Access
34367|CAIDA_class|Transit/Access
34368|peerDB_class|Transit/Access
34370|CAIDA_class|Enterprise
34372|peerDB_class|Content
34373|CAIDA_class|Transit/Access
34376|CAIDA_class|Transit/Access
34378|CAIDA_class|Enterprise
34379|CAIDA_class|Enterprise
34380|CAIDA_class|Transit/Access
34381|CAIDA_class|Transit/Access
34383|CAIDA_class|Transit/Access
34384|peerDB_class|Transit/Access
34385|CAIDA_class|Transit/Access
34386|CAIDA_class|Transit/Access
34387|CAIDA_class|Enterprise
34389|CAIDA_class|Transit/Access
34390|CAIDA_class|Transit/Access
34391|CAIDA_class|Transit/Access
34392|CAIDA_class|Transit/Access
34393|peerDB_class|Transit/Access
34395|CAIDA_class|Transit/Access
34397|CAIDA_class|Transit/Access
34398|CAIDA_class|Enterprise
34399|CAIDA_class|Transit/Access
34400|CAIDA_class|Transit/Access
34402|CAIDA_class|Transit/Access
34403|CAIDA_class|Transit/Access
34404|CAIDA_class|Enterprise
34405|CAIDA_class|Transit/Access
34407|peerDB_class|Enterprise
34409|peerDB_class|Content
34410|CAIDA_class|Transit/Access
34415|CAIDA_class|Enterprise
34416|CAIDA_class|Transit/Access
34417|CAIDA_class|Enterprise
34418|CAIDA_class|Transit/Access
34420|CAIDA_class|Transit/Access
34421|CAIDA_class|Transit/Access
34422|peerDB_class|Content
34424|CAIDA_class|Enterprise
34426|CAIDA_class|Transit/Access
34427|peerDB_class|Content
34430|CAIDA_class|Transit/Access
34431|CAIDA_class|Enterprise
34432|CAIDA_class|Content
34433|CAIDA_class|Enterprise
34434|CAIDA_class|Transit/Access
34437|CAIDA_class|Transit/Access
34438|CAIDA_class|Enterprise
34439|CAIDA_class|Transit/Access
34442|peerDB_class|Transit/Access
34443|CAIDA_class|Enterprise
34444|CAIDA_class|Transit/Access
34447|CAIDA_class|Transit/Access
34448|CAIDA_class|Transit/Access
34450|peerDB_class|Transit/Access
34451|CAIDA_class|Enterprise
34455|CAIDA_class|Enterprise
34456|peerDB_class|Transit/Access
34457|CAIDA_class|Enterprise
34458|peerDB_class|Transit/Access
34460|CAIDA_class|Transit/Access
34461|CAIDA_class|Transit/Access
34462|manual_class|Enterprise
34463|CAIDA_class|Enterprise
34464|CAIDA_class|Enterprise
34465|CAIDA_class|Transit/Access
34466|CAIDA_class|Enterprise
34467|CAIDA_class|Transit/Access
34469|CAIDA_class|Enterprise
34470|CAIDA_class|Transit/Access
34471|peerDB_class|Transit/Access
34477|CAIDA_class|Transit/Access
34478|CAIDA_class|Content
34479|CAIDA_class|Transit/Access
34482|CAIDA_class|Transit/Access
34485|CAIDA_class|Transit/Access
34487|CAIDA_class|Enterprise
34488|CAIDA_class|Enterprise
34489|CAIDA_class|Transit/Access
34490|CAIDA_class|Transit/Access
34491|CAIDA_class|Enterprise
34492|CAIDA_class|Enterprise
34493|CAIDA_class|Content
34494|CAIDA_class|Transit/Access
34497|CAIDA_class|Transit/Access
34499|CAIDA_class|Transit/Access
34500|CAIDA_class|Transit/Access
34501|CAIDA_class|Transit/Access
34502|CAIDA_class|Transit/Access
34503|manual_class|Enterprise
34504|CAIDA_class|Enterprise
34506|CAIDA_class|Transit/Access
34508|CAIDA_class|Transit/Access
34509|CAIDA_class|Transit/Access
34510|peerDB_class|Transit/Access
34511|CAIDA_class|Transit/Access
34513|CAIDA_class|Transit/Access
34514|CAIDA_class|Content
34515|CAIDA_class|Transit/Access
34516|CAIDA_class|Transit/Access
34517|CAIDA_class|Transit/Access
34518|CAIDA_class|Transit/Access
34519|CAIDA_class|Enterprise
34520|CAIDA_class|Transit/Access
34521|CAIDA_class|Transit/Access
34522|CAIDA_class|Enterprise
34523|peerDB_class|Transit/Access
34524|CAIDA_class|Transit/Access
34525|peerDB_class|Transit/Access
34527|CAIDA_class|Transit/Access
34528|CAIDA_class|Enterprise
34529|CAIDA_class|Enterprise
34530|CAIDA_class|Transit/Access
34531|CAIDA_class|Transit/Access
34532|CAIDA_class|Enterprise
34533|CAIDA_class|Transit/Access
34535|CAIDA_class|Transit/Access
34536|CAIDA_class|Transit/Access
34538|CAIDA_class|Transit/Access
34539|CAIDA_class|Enterprise
34540|CAIDA_class|Content
34541|CAIDA_class|Transit/Access
34543|CAIDA_class|Enterprise
34544|CAIDA_class|Transit/Access
34545|CAIDA_class|Content
34546|CAIDA_class|Enterprise
34547|CAIDA_class|Transit/Access
34548|CAIDA_class|Enterprise
34549|peerDB_class|Transit/Access
34550|CAIDA_class|Transit/Access
34551|manual_class|Enterprise
34552|CAIDA_class|Transit/Access
34554|peerDB_class|Transit/Access
34555|peerDB_class|Transit/Access
34556|CAIDA_class|Transit/Access
34557|CAIDA_class|Transit/Access
34558|CAIDA_class|Transit/Access
34559|CAIDA_class|Transit/Access
34560|CAIDA_class|Transit/Access
34561|CAIDA_class|Transit/Access
34562|CAIDA_class|Transit/Access
34563|CAIDA_class|Enterprise
34564|CAIDA_class|Enterprise
34568|peerDB_class|Content
34569|peerDB_class|Transit/Access
34572|peerDB_class|Transit/Access
34573|CAIDA_class|Transit/Access
34574|CAIDA_class|Transit/Access
34576|CAIDA_class|Transit/Access
34577|peerDB_class|Transit/Access
34578|peerDB_class|Enterprise
34579|CAIDA_class|Transit/Access
34580|CAIDA_class|Transit/Access
34582|CAIDA_class|Enterprise
34583|CAIDA_class|Transit/Access
34584|CAIDA_class|Transit/Access
34586|CAIDA_class|Transit/Access
34587|CAIDA_class|Transit/Access
34589|CAIDA_class|Enterprise
34590|CAIDA_class|Transit/Access
34592|CAIDA_class|Content
34593|CAIDA_class|Transit/Access
34594|peerDB_class|Transit/Access
34596|CAIDA_class|Transit/Access
34597|CAIDA_class|Enterprise
34601|CAIDA_class|Enterprise
34602|peerDB_class|Transit/Access
34603|CAIDA_class|Enterprise
34604|CAIDA_class|Transit/Access
34605|manual_class|Enterprise
34606|peerDB_class|Transit/Access
34610|peerDB_class|Transit/Access
34612|peerDB_class|Transit/Access
34613|CAIDA_class|Transit/Access
34615|CAIDA_class|Transit/Access
34617|CAIDA_class|Enterprise
34618|manual_class|Enterprise
34619|CAIDA_class|Content
34620|CAIDA_class|Transit/Access
34621|CAIDA_class|Enterprise
34622|peerDB_class|Transit/Access
34623|peerDB_class|Content
34624|peerDB_class|Content
34628|CAIDA_class|Enterprise
34629|CAIDA_class|Transit/Access
34630|peerDB_class|Transit/Access
34631|CAIDA_class|Transit/Access
34632|manual_class|Enterprise
34633|CAIDA_class|Transit/Access
34635|CAIDA_class|Transit/Access
34636|CAIDA_class|Content
34640|CAIDA_class|Enterprise
34644|CAIDA_class|Transit/Access
34646|CAIDA_class|Enterprise
34648|CAIDA_class|Enterprise
34649|CAIDA_class|Transit/Access
34650|CAIDA_class|Transit/Access
34653|CAIDA_class|Transit/Access
34654|CAIDA_class|Transit/Access
34655|peerDB_class|Content
34656|CAIDA_class|Transit/Access
34657|CAIDA_class|Enterprise
34659|peerDB_class|Transit/Access
34660|CAIDA_class|Transit/Access
34661|peerDB_class|Transit/Access
34662|CAIDA_class|Content
34663|CAIDA_class|Transit/Access
34664|CAIDA_class|Enterprise
34665|CAIDA_class|Transit/Access
34666|CAIDA_class|Transit/Access
34667|CAIDA_class|Enterprise
34668|CAIDA_class|Transit/Access
34671|CAIDA_class|Transit/Access
34674|CAIDA_class|Transit/Access
34675|CAIDA_class|Enterprise
34678|CAIDA_class|Transit/Access
34679|CAIDA_class|Enterprise
34680|CAIDA_class|Transit/Access
34681|CAIDA_class|Enterprise
34682|CAIDA_class|Transit/Access
34683|peerDB_class|Transit/Access
34684|CAIDA_class|Transit/Access
34686|CAIDA_class|Transit/Access
34687|CAIDA_class|Transit/Access
34688|peerDB_class|Transit/Access
34690|CAIDA_class|Transit/Access
34694|CAIDA_class|Transit/Access
34695|peerDB_class|Transit/Access
34697|CAIDA_class|Transit/Access
34698|CAIDA_class|Enterprise
34699|CAIDA_class|Transit/Access
34700|peerDB_class|Transit/Access
34701|CAIDA_class|Transit/Access
34702|peerDB_class|Transit/Access
34703|CAIDA_class|Transit/Access
34704|CAIDA_class|Transit/Access
34705|CAIDA_class|Transit/Access
34706|peerDB_class|Content
34707|CAIDA_class|Transit/Access
34708|CAIDA_class|Transit/Access
34709|CAIDA_class|Transit/Access
34711|CAIDA_class|Transit/Access
34714|CAIDA_class|Transit/Access
34715|CAIDA_class|Content
34716|CAIDA_class|Transit/Access
34717|CAIDA_class|Enterprise
34718|peerDB_class|Transit/Access
34719|CAIDA_class|Transit/Access
34720|CAIDA_class|Enterprise
34722|CAIDA_class|Transit/Access
34723|peerDB_class|Transit/Access
34724|CAIDA_class|Transit/Access
34727|CAIDA_class|Transit/Access
34728|CAIDA_class|Transit/Access
34729|manual_class|Enterprise
34730|CAIDA_class|Enterprise
34731|CAIDA_class|Transit/Access
34732|CAIDA_class|Enterprise
34735|CAIDA_class|Transit/Access
34736|CAIDA_class|Enterprise
34737|CAIDA_class|Transit/Access
34738|CAIDA_class|Transit/Access
34739|CAIDA_class|Transit/Access
34740|CAIDA_class|Transit/Access
34741|CAIDA_class|Transit/Access
34742|CAIDA_class|Enterprise
34743|CAIDA_class|Transit/Access
34744|CAIDA_class|Transit/Access
34745|CAIDA_class|Transit/Access
34746|peerDB_class|Content
34747|CAIDA_class|Transit/Access
34748|CAIDA_class|Transit/Access
34749|CAIDA_class|Transit/Access
34752|CAIDA_class|Transit/Access
34753|CAIDA_class|Transit/Access
34754|CAIDA_class|Transit/Access
34755|CAIDA_class|Content
34756|peerDB_class|Content
34757|peerDB_class|Enterprise
34758|peerDB_class|Transit/Access
34759|CAIDA_class|Enterprise
34760|CAIDA_class|Transit/Access
34761|CAIDA_class|Transit/Access
34762|peerDB_class|Content
34763|CAIDA_class|Enterprise
34764|peerDB_class|Content
34765|CAIDA_class|Enterprise
34766|CAIDA_class|Transit/Access
34767|CAIDA_class|Transit/Access
34768|peerDB_class|Content
34769|CAIDA_class|Transit/Access
34770|CAIDA_class|Enterprise
34771|CAIDA_class|Transit/Access
34772|peerDB_class|Transit/Access
34773|CAIDA_class|Transit/Access
34774|CAIDA_class|Transit/Access
34776|CAIDA_class|Enterprise
34777|CAIDA_class|Enterprise
34778|CAIDA_class|Transit/Access
34779|peerDB_class|Transit/Access
34780|CAIDA_class|Enterprise
34781|peerDB_class|Transit/Access
34783|CAIDA_class|Transit/Access
34784|CAIDA_class|Transit/Access
34785|CAIDA_class|Transit/Access
34786|CAIDA_class|Transit/Access
34787|CAIDA_class|Transit/Access
34788|CAIDA_class|Content
34789|CAIDA_class|Enterprise
34790|peerDB_class|Transit/Access
34791|CAIDA_class|Enterprise
34792|CAIDA_class|Transit/Access
34793|CAIDA_class|Enterprise
34794|CAIDA_class|Enterprise
34795|manual_class|Enterprise
34797|CAIDA_class|Transit/Access
34798|CAIDA_class|Transit/Access
34800|CAIDA_class|Transit/Access
34802|CAIDA_class|Enterprise
34803|peerDB_class|Transit/Access
34804|CAIDA_class|Transit/Access
34805|CAIDA_class|Transit/Access
34808|CAIDA_class|Enterprise
34809|CAIDA_class|Transit/Access
34810|CAIDA_class|Transit/Access
34812|CAIDA_class|Enterprise
34813|CAIDA_class|Enterprise
34814|CAIDA_class|Transit/Access
34815|CAIDA_class|Transit/Access
34816|CAIDA_class|Transit/Access
34818|CAIDA_class|Enterprise
34819|CAIDA_class|Transit/Access
34820|peerDB_class|Transit/Access
34822|CAIDA_class|Transit/Access
34824|CAIDA_class|Transit/Access
34825|CAIDA_class|Transit/Access
34826|CAIDA_class|Content
34829|CAIDA_class|Transit/Access
34832|CAIDA_class|Content
34834|CAIDA_class|Enterprise
34836|CAIDA_class|Transit/Access
34837|CAIDA_class|Enterprise
34838|CAIDA_class|Enterprise
34839|CAIDA_class|Transit/Access
34841|CAIDA_class|Transit/Access
34842|CAIDA_class|Enterprise
34843|CAIDA_class|Content
34844|CAIDA_class|Transit/Access
34845|CAIDA_class|Transit/Access
34846|CAIDA_class|Transit/Access
34847|CAIDA_class|Transit/Access
34848|peerDB_class|Transit/Access
34849|CAIDA_class|Content
34851|CAIDA_class|Enterprise
34852|CAIDA_class|Transit/Access
34853|CAIDA_class|Transit/Access
34854|CAIDA_class|Enterprise
34855|CAIDA_class|Transit/Access
34857|CAIDA_class|Transit/Access
34858|CAIDA_class|Transit/Access
34859|CAIDA_class|Transit/Access
34862|CAIDA_class|Transit/Access
34863|peerDB_class|Transit/Access
34865|CAIDA_class|Content
34866|CAIDA_class|Transit/Access
34867|peerDB_class|Transit/Access
34868|peerDB_class|Transit/Access
34869|CAIDA_class|Transit/Access
34870|CAIDA_class|Enterprise
34871|CAIDA_class|Enterprise
34872|peerDB_class|Enterprise
34873|CAIDA_class|Enterprise
34875|CAIDA_class|Transit/Access
34876|CAIDA_class|Transit/Access
34877|CAIDA_class|Transit/Access
34878|CAIDA_class|Transit/Access
34879|peerDB_class|Content
34882|CAIDA_class|Transit/Access
34883|CAIDA_class|Enterprise
34885|CAIDA_class|Enterprise
34886|CAIDA_class|Enterprise
34887|CAIDA_class|Transit/Access
34888|CAIDA_class|Enterprise
34891|CAIDA_class|Transit/Access
34892|CAIDA_class|Transit/Access
34893|CAIDA_class|Transit/Access
34894|CAIDA_class|Transit/Access
34895|CAIDA_class|Content
34896|CAIDA_class|Transit/Access
34897|CAIDA_class|Enterprise
34900|CAIDA_class|Transit/Access
34901|CAIDA_class|Transit/Access
34903|CAIDA_class|Transit/Access
34904|CAIDA_class|Transit/Access
34905|CAIDA_class|Enterprise
34906|CAIDA_class|Transit/Access
34909|CAIDA_class|Transit/Access
34911|CAIDA_class|Transit/Access
34912|peerDB_class|Transit/Access
34913|CAIDA_class|Transit/Access
34914|manual_class|Enterprise
34915|CAIDA_class|Transit/Access
34916|peerDB_class|Transit/Access
34917|CAIDA_class|Transit/Access
34920|CAIDA_class|Content
34921|CAIDA_class|Enterprise
34922|CAIDA_class|Transit/Access
34923|CAIDA_class|Enterprise
34924|CAIDA_class|Enterprise
34925|CAIDA_class|Transit/Access
34927|peerDB_class|Transit/Access
34928|peerDB_class|Content
34930|CAIDA_class|Transit/Access
34931|peerDB_class|Content
34933|CAIDA_class|Transit/Access
34934|peerDB_class|Content
34935|CAIDA_class|Transit/Access
34937|manual_class|Enterprise
34939|peerDB_class|Content
34941|CAIDA_class|Transit/Access
34942|peerDB_class|Content
34943|CAIDA_class|Transit/Access
34944|CAIDA_class|Transit/Access
34945|CAIDA_class|Transit/Access
34946|CAIDA_class|Transit/Access
34948|peerDB_class|Content
34949|CAIDA_class|Transit/Access
34950|CAIDA_class|Transit/Access
34951|CAIDA_class|Enterprise
34953|peerDB_class|Transit/Access
34955|CAIDA_class|Transit/Access
34958|CAIDA_class|Transit/Access
34959|CAIDA_class|Transit/Access
34960|peerDB_class|Content
34961|CAIDA_class|Enterprise
34962|peerDB_class|Enterprise
34963|CAIDA_class|Transit/Access
34964|CAIDA_class|Enterprise
34965|CAIDA_class|Transit/Access
34966|peerDB_class|Transit/Access
34967|CAIDA_class|Content
34968|peerDB_class|Transit/Access
34969|CAIDA_class|Transit/Access
34970|CAIDA_class|Transit/Access
34971|peerDB_class|Transit/Access
34973|CAIDA_class|Enterprise
34974|CAIDA_class|Transit/Access
34975|CAIDA_class|Transit/Access
34977|peerDB_class|Transit/Access
34978|CAIDA_class|Transit/Access
34982|CAIDA_class|Enterprise
34983|CAIDA_class|Enterprise
34984|peerDB_class|Transit/Access
34985|CAIDA_class|Transit/Access
34986|CAIDA_class|Enterprise
34987|CAIDA_class|Enterprise
34989|CAIDA_class|Transit/Access
34990|CAIDA_class|Transit/Access
34993|peerDB_class|Content
34994|CAIDA_class|Transit/Access
34995|CAIDA_class|Transit/Access
34996|CAIDA_class|Enterprise
34998|CAIDA_class|Transit/Access
34999|CAIDA_class|Transit/Access
35000|peerDB_class|Transit/Access
35001|peerDB_class|Content
35003|CAIDA_class|Transit/Access
35004|CAIDA_class|Transit/Access
35005|CAIDA_class|Transit/Access
35006|CAIDA_class|Enterprise
35007|peerDB_class|Transit/Access
35008|CAIDA_class|Enterprise
35009|CAIDA_class|Transit/Access
35010|manual_class|Enterprise
35011|CAIDA_class|Enterprise
35012|CAIDA_class|Content
35013|CAIDA_class|Enterprise
35014|CAIDA_class|Enterprise
35016|CAIDA_class|Enterprise
35017|peerDB_class|Content
35019|CAIDA_class|Transit/Access
35021|CAIDA_class|Transit/Access
35022|CAIDA_class|Transit/Access
35023|CAIDA_class|Enterprise
35024|CAIDA_class|Transit/Access
35025|CAIDA_class|Transit/Access
35026|CAIDA_class|Transit/Access
35027|CAIDA_class|Transit/Access
35028|peerDB_class|Enterprise
35029|CAIDA_class|Transit/Access
35030|manual_class|Enterprise
35032|peerDB_class|Transit/Access
35033|CAIDA_class|Transit/Access
35034|CAIDA_class|Transit/Access
35036|CAIDA_class|Enterprise
35038|CAIDA_class|Transit/Access
35039|CAIDA_class|Enterprise
35040|CAIDA_class|Transit/Access
35041|CAIDA_class|Content
35042|CAIDA_class|Enterprise
35043|CAIDA_class|Enterprise
35044|CAIDA_class|Transit/Access
35045|CAIDA_class|Transit/Access
35046|CAIDA_class|Transit/Access
35047|peerDB_class|Transit/Access
35048|CAIDA_class|Transit/Access
35050|CAIDA_class|Enterprise
35051|CAIDA_class|Transit/Access
35052|CAIDA_class|Content
35053|peerDB_class|Content
35055|CAIDA_class|Transit/Access
35056|CAIDA_class|Enterprise
35057|CAIDA_class|Transit/Access
35060|CAIDA_class|Enterprise
35062|CAIDA_class|Transit/Access
35063|CAIDA_class|Transit/Access
35064|CAIDA_class|Transit/Access
35065|CAIDA_class|Transit/Access
35066|CAIDA_class|Transit/Access
35067|CAIDA_class|Transit/Access
35070|peerDB_class|Transit/Access
35071|CAIDA_class|Content
35073|CAIDA_class|Transit/Access
35074|peerDB_class|Transit/Access
35076|manual_class|Enterprise
35079|CAIDA_class|Enterprise
35081|CAIDA_class|Transit/Access
35083|CAIDA_class|Content
35085|CAIDA_class|Enterprise
35086|CAIDA_class|Transit/Access
35087|CAIDA_class|Transit/Access
35088|CAIDA_class|Enterprise
35089|CAIDA_class|Transit/Access
35091|peerDB_class|Transit/Access
35093|CAIDA_class|Transit/Access
35096|CAIDA_class|Enterprise
35099|CAIDA_class|Enterprise
35100|CAIDA_class|Transit/Access
35101|CAIDA_class|Enterprise
35102|CAIDA_class|Transit/Access
35104|peerDB_class|Transit/Access
35106|CAIDA_class|Transit/Access
35107|CAIDA_class|Transit/Access
35108|CAIDA_class|Transit/Access
35110|CAIDA_class|Transit/Access
35114|CAIDA_class|Enterprise
35115|CAIDA_class|Transit/Access
35116|CAIDA_class|Transit/Access
35117|CAIDA_class|Content
35118|CAIDA_class|Transit/Access
35119|CAIDA_class|Enterprise
35120|CAIDA_class|Enterprise
35121|CAIDA_class|Enterprise
35122|CAIDA_class|Transit/Access
35123|CAIDA_class|Transit/Access
35124|CAIDA_class|Enterprise
35125|CAIDA_class|Transit/Access
35126|CAIDA_class|Enterprise
35129|CAIDA_class|Transit/Access
35130|CAIDA_class|Transit/Access
35131|CAIDA_class|Transit/Access
35132|CAIDA_class|Transit/Access
35133|peerDB_class|Enterprise
35135|CAIDA_class|Transit/Access
35139|CAIDA_class|Transit/Access
35140|CAIDA_class|Transit/Access
35141|CAIDA_class|Transit/Access
35142|CAIDA_class|Transit/Access
35144|CAIDA_class|Transit/Access
35146|CAIDA_class|Transit/Access
35150|CAIDA_class|Enterprise
35151|CAIDA_class|Transit/Access
35152|peerDB_class|Enterprise
35153|CAIDA_class|Transit/Access
35154|CAIDA_class|Transit/Access
35156|CAIDA_class|Transit/Access
35157|CAIDA_class|Transit/Access
35158|peerDB_class|Transit/Access
35160|CAIDA_class|Transit/Access
35161|CAIDA_class|Enterprise
35162|CAIDA_class|Transit/Access
35163|CAIDA_class|Transit/Access
35165|CAIDA_class|Transit/Access
35166|CAIDA_class|Enterprise
35167|CAIDA_class|Enterprise
35168|CAIDA_class|Transit/Access
35169|CAIDA_class|Enterprise
35170|CAIDA_class|Transit/Access
35171|CAIDA_class|Transit/Access
35174|CAIDA_class|Transit/Access
35175|CAIDA_class|Transit/Access
35177|CAIDA_class|Transit/Access
35178|CAIDA_class|Transit/Access
35179|peerDB_class|Transit/Access
35180|peerDB_class|Enterprise
35181|CAIDA_class|Enterprise
35182|CAIDA_class|Transit/Access
35183|CAIDA_class|Enterprise
35184|peerDB_class|Transit/Access
35185|CAIDA_class|Enterprise
35186|CAIDA_class|Enterprise
35187|CAIDA_class|Enterprise
35189|peerDB_class|Content
35191|CAIDA_class|Transit/Access
35193|CAIDA_class|Transit/Access
35194|CAIDA_class|Enterprise
35195|CAIDA_class|Enterprise
